市場別,年份,公司代號,公司名稱,範疇一排放量,範疇一-資料邊界,範疇一-取得驗證,範疇二排放量,範疇二-資料邊界,範疇二-取得驗證,範疇三排放量,範疇三-資料邊界,範疇三-取得驗證,排放密集度,溫室氣體排放密集度-單位,網絡中心性,漂綠標籤,風險等級,異常標籤
上櫃,2023,6122,擎邦,4.2771,僅母公司,,146.9565,僅母公司,,10.2401,僅母公司,,0.0,,0,無漂綠跡象,高風險,正常
上櫃,2023,6123,上奇,4.5825,母公司,母公司,58.8567,母公司,母公司,40.317,母公司,母公司,0.1539,,0,無漂綠跡象,高風險,正常
上櫃,2023,6124,業強,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6125,廣運,912.933,母公司,,862.448,母公司,,0.0,,,0.64,,0,無漂綠跡象,高風險,正常
上櫃,2023,6126,信音,633.626,合併財務報表之母子公司,合併財務報表之母子公司,4816.145,合併財務報表之母子公司,合併財務報表之母子公司,0.0,,,1.579,,0,無漂綠跡象,高風險,正常
上櫃,2023,6127,九豪,82.34,母公司,,6085.975,母公司,,10.083,母公司,,0.0,,0,無漂綠跡象,高風險,正常
上櫃,2023,6129,普誠,78.9706,普誠科技股份有限公司(新北市新店區寶橋路233-1號2樓、新北市新店區寶橋路235巷6弄3號5號6樓、新竹市光復路二段2巷47號6樓-1)。 普誠科技（深圳）有限公司(廣東省深圳市寶安區西鄉街道龍騰社區西鄉大道230號 滿京華藝巒大廈1座1801)。 普誠創智（成都）科技有限公司(成都高新區合作路309號)。 成都启臣微电子股份有限公司(四川省成都市高新区合作路309号普诚科技大楼7楼702、703、广东深圳市宝安区西乡街道 前进二路104号凤凰岗第一工业区A栋信达大厦3楼、深圳市宝安区西乡大道230号满京华艺峦大厦1座1802),,921.0979,普誠科技股份有限公司(新北市新店區寶橋路233-1號2樓、新北市新店區寶橋路235巷6弄3號5號6樓、新竹市光復路二段2巷47號6樓-1)。 普誠科技（深圳）有限公司(廣東省深圳市寶安區西鄉街道龍騰社區西鄉大道230號 滿京華藝巒大廈1座1801)。 普誠創智（成都）科技有限公司(成都高新區合作路309號)。 成都启臣微电子股份有限公司(四川省成都市高新区合作路309号普诚科技大楼7楼702、703、广东深圳市宝安区西乡街道 前进二路104号凤凰岗第一工业区A栋信达大厦3楼、深圳市宝安区西乡大道230号满京华艺峦大厦1座1802),,16.5567,普誠科技股份有限公司(新北市新店區寶橋路233-1號2樓、新北市新店區寶橋路235巷6弄3號5號6樓、新竹市光復路二段2巷47號6樓-1)。 普誠科技（深圳）有限公司(廣東省深圳市寶安區西鄉街道龍騰社區西鄉大道230號 滿京華藝巒大廈1座1801)。 普誠創智（成都）科技有限公司(成都高新區合作路309號)。 成都启臣微电子股份有限公司(四川省成都市高新区合作路309号普诚科技大楼7楼702、703、广东深圳市宝安区西乡街道 前进二路104号凤凰岗第一工业区A栋信达大厦3楼、深圳市宝安区西乡大道230号满京华艺峦大厦1座1802),,0.0,,0,無漂綠跡象,高風險,正常
上櫃,2023,6130,上亞科技,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6134,萬旭,38.1958,僅母公司,母公司,204.9354,母公司,僅母公司,403.9136,母公司,僅母公司,0.0,,0,無漂綠跡象,高風險,正常
上櫃,2023,6138,茂達,0.0,,,1109.0,本公司,,0.0,,,0.3988,,0,無漂綠跡象,高風險,正常
上櫃,2023,6140,訊達電腦,6.22,母公司之台北總公司,,89.81,母公司之台北總公司,,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上櫃,2023,6143,振曜,140.3002,母公司,母公司,1611.7596,母公司,母公司,354.0933,母公司,母公司,0.2635,,0,無漂綠跡象,高風險,正常
上櫃,2023,6144,得利影,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6146,耕興,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6147,頎邦,8795.2743,僅母公司 (全台灣六處營運據點),僅母公司 (全台灣六處營運據點),145464.9512,僅母公司 (全台灣六處營運據點),僅母公司 (全台灣六處營運據點),40116.1728,僅母公司 (全台灣六處營運據點),僅母公司 (全台灣六處營運據點),7.6913,,0,無漂綠跡象,高風險,正常
上櫃,2023,6148,驊宏資,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6150,撼訊,44.578,母公司,,1409.425,母公司,,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上櫃,2023,6151,晉倫,163.1452,僅母公司,,2530.737,僅母公司,,583.6383,僅母公司,,3.3843,,0,無漂綠跡象,高風險,正常
上櫃,2023,6154,順發,0.0,,,4460.0,包含合併財務報表之母子公司,,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上櫃,2023,6156,松上,1274.03,松上總公司及三家中國子公司(東莞、湖北、蘇州),松上總公司及三家中國子公司(東莞、湖北、蘇州),22257.3,松上總公司及三家中國子公司(東莞、湖北、蘇州),松上總公司及三家中國子公司(東莞、湖北、蘇州),43911.78,松上總公司及三家中國子公司(東莞、湖北、蘇州),松上總公司及三家中國子公司(東莞、湖北、蘇州),7.15,,0,無漂綠跡象,高風險,正常
上櫃,2023,6158,禾昌,299.2603,母公司+子公司(含宿舍),,16638.4667,母公司+子公司(含宿舍),,0.0,,,9.65,,0,無漂綠跡象,高風險,正常
上櫃,2023,6160,欣技,30.1638,邊界設定以「欣技資訊股份有限公司」母公司為盤查範圍，所有設施，包含台北總公司及汐止工廠。,,518.2396,邊界設定以「欣技資訊股份有限公司」母公司為盤查範圍，所有設施，包含台北總公司及汐止工廠。,,946.5747,邊界設定以「欣技資訊股份有限公司」母公司為盤查範圍，所有設施，包含台北總公司及汐止工廠。,,0.0234,,0,無漂綠跡象,高風險,正常
上櫃,2023,6161,捷波,7.3457,包含合併財務報表之母子公司,,55.2198,包含合併財務報表之母子公司,,28979.9942,包含合併財務報表之母子公司,,21.8201,,0,無漂綠跡象,高風險,正常
上櫃,2023,6163,華電網,320.389,華電聯網汐止總公司＋全台營運據點,,953.712,華電聯網汐止總公司＋全台營運據點,,852.818,華電聯網汐止總公司＋全台營運據點,,0.0,,0,無漂綠跡象,高風險,正常
上櫃,2023,6167,久正,48.255,僅母公司,,2845.3194,僅母公司,,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上櫃,2023,6169,昱泉,0.0,,,52.1568,僅母公司,,9.4908,僅母公司,,0.0,,0,無漂綠跡象,高風險,正常
上櫃,2023,6170,統振,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6171,大城地產,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6173,信昌電,1586.4086,母公司台灣工廠,母公司台灣工廠,30440.849,母公司台灣工廠,母公司台灣工廠,6539.2073,母公司台灣工廠(外購能源上游排放(包含運輸) -LPG、柴油、汽油、電力、水資源之上游排放及廢棄物處理),母公司台灣工廠(外購能源上游排放(包含運輸) -LPG、柴油、汽油、電力、水資源之上游排放及廢棄物處理),12.0184,,0,無漂綠跡象,高風險,正常
上櫃,2023,6174,安碁,146.9172,母公司,,2423.3019,母公司,,0.0,,,5.524,,0,無漂綠跡象,高風險,正常
上櫃,2023,6175,立敦,1043.9646,立敦集團合併財務報表之母子公司,立敦科技(股)公司,171330.1757,立敦集團合併財務報表之母子公司,立敦科技(股)公司,31473.9008,立敦集團合併財務報表之母子公司,立敦科技(股)公司,55.4236,,0,無漂綠跡象,高風險,正常
上櫃,2023,6179,亞通,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6180,橘子,193.463,本次遊戲橘子組織邊界設定方法為「營運控制權法」，盤查組織涵蓋遊戲橘子數位科技股份有限公司本身及在台營運子公司。,涵蓋遊戲橘子數位科技股份有限公司本身及在台營運子公司。,4559.764,本次遊戲橘子組織邊界設定方法為「營運控制權法」，盤查組織涵蓋遊戲橘子數位科技股份有限公司本身及在台營運子公司。,涵蓋遊戲橘子數位科技股份有限公司本身及在台營運子公司。,3789.482,本次遊戲橘子組織邊界設定方法為「營運控制權法」，盤查組織涵蓋遊戲橘子數位科技股份有限公司本身及在台營運子公司。,涵蓋遊戲橘子數位科技股份有限公司本身及在台營運子公司。,0.485,,0,無漂綠跡象,高風險,正常
上櫃,2023,6182,合晶,3868.7742,以台灣龍潭廠與楊梅廠為邊界範圍,以台灣龍潭廠與楊梅廠為邊界範圍,60534.5405,以台灣龍潭廠與楊梅廠為邊界範圍,以台灣龍潭廠與楊梅廠為邊界範圍,5066.94,以台灣龍潭廠與楊梅廠為邊界範圍,以台灣龍潭廠與楊梅廠為邊界範圍,6.41,,0,無漂綠跡象,高風險,正常
上櫃,2023,6185,幃翔,0.0,,,50.807,母公司112年/01月~112年/12月台電電費繳費單,,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上櫃,2023,6186,新潤,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6187,萬潤,183.512,母公司路竹廠,,61.9636,母公司路竹廠,,0.0,,,0.2037,,0,無漂綠跡象,高風險,正常
上櫃,2023,6188,廣明,327.58,包含合併財務報表之母子公司,,19356.39,包含合併財務報表之母子公司,,1632.26,包含合併財務報表之母子公司,,2.0544,,0,無漂綠跡象,高風險,正常
上櫃,2023,6190,萬泰科,3331.3,僅母公司,,0.0,,,0.0,,,1.195,,0,無漂綠跡象,高風險,正常
上櫃,2023,6194,育富,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6195,詩肯,135.1261,8間倉庫(含總部)、59間獨立店門市,,1436.9,8間倉庫(含總部)、59間獨立店門市,,0.0,,,1.0354,,0,無漂綠跡象,高風險,正常
上櫃,2023,6198,瑞築,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6199,天品,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6203,海韻電,143.95,包含合併財務報表之母子公司,,1293.7504,包含合併財務報表之母子公司,,260820.2541,包含合併財務報表之母子公司,,0.43,,0,無漂綠跡象,高風險,正常
上櫃,2023,6204,艾華,47.0206,僅母公司,,197.7533,僅母公司,,0.0,,,0.8344,,0,無漂綠跡象,高風險,正常
上櫃,2023,6207,雷科,51.984,高雄總公司、高雄臨廣五廠區、新竹分公司,,1318.1065,高雄總公司、高雄臨廣五廠區、新竹分公司,,323.3551,高雄總公司、高雄臨廣五廠區、新竹分公司,,1.669,,0,無漂綠跡象,高風險,正常
上櫃,2023,6208,日揚,211.5,母公司,,3786.08,母公司,,0.0,,,1.5585,,0,無漂綠跡象,高風險,正常
上櫃,2023,6210,慶生,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6212,理銘,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6217,中探針,90.5249,新北市板橋區和平路24巷8號 2~6F 新北市板橋區和平路24巷10號 2~6F 新北市板橋區和平路24巷12號 2~6F 新北市板橋區和平路24巷14號 2~6F 新北市板橋區和平路24巷8、10、12、14號入口 1F警衛室 新北市土城區中山路4巷6號,,889.043,新北市板橋區和平路24巷8號 2~6F 新北市板橋區和平路24巷10號 2~6F 新北市板橋區和平路24巷12號 2~6F 新北市板橋區和平路24巷14號 2~6F 新北市板橋區和平路24巷8、10、12、14號入口 1F警衛室 新北市土城區中山路4巷6號,,81.7099,新北市板橋區和平路24巷8號 2~6F 新北市板橋區和平路24巷10號 2~6F 新北市板橋區和平路24巷12號 2~6F 新北市板橋區和平路24巷14號 2~6F 新北市板橋區和平路24巷8、10、12、14號入口 1F警衛室 新北市土城區中山路4巷6號,,1.2096,,0,無漂綠跡象,高風險,正常
上櫃,2023,6218,豪勉,8.74,母公司,,497.54,母公司,,0.0,,,0.482,,0,無漂綠跡象,高風險,正常
上櫃,2023,6219,富旺,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6220,岳豐,30.1765,台灣母公司(含台北辦事處),,1387.8782,台灣母公司(含台北辦事處),,9035.1105,台灣母公司(含台北辦事處),,0.1442,,0,無漂綠跡象,高風險,正常
上櫃,2023,6221,晉泰,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6222,上揚,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6223,旺矽,1441.2795,以營運控制權法訂定組織邊界，組織邊界為旺矽科技股份有限公司(竹北一廠、竹北二廠、竹北三廠、新埔廠、湖口廠、路竹廠),資料邊界內所有範疇一之排放源,18601.9278,以營運控制權法訂定組織邊界，組織邊界為旺矽科技股份有限公司(竹北一廠、竹北二廠、竹北三廠、新埔廠、湖口廠、路竹廠),資料邊界內所有範疇二之排放源,6911.8828,以營運控制權法訂定組織邊界，組織邊界為旺矽科技股份有限公司(竹北一廠、竹北二廠、竹北三廠、新埔廠、湖口廠、路竹廠),資料邊界內之1. 採購商品與服務 、 2. 營運產生之廢棄物(廢棄處理)、3.營運產生之廢棄物(廢棄運輸),3.995,,0,無漂綠跡象,高風險,正常
上櫃,2023,6227,茂綸,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6228,全譜,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6229,研通,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6231,系微,0.0,,,386.0,外購電力,,0.0,,,0.3487,,0,無漂綠跡象,高風險,正常
上櫃,2023,6233,旺玖,1.397,僅母公司，包含台北總公司及新竹分公司；子公司無實質營運情形不適用。,,588.289,僅母公司，包含台北總公司及新竹分公司；子公司無實質營運情形不適用。,,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上櫃,2023,6234,高僑,129.0994,母公司,,1164.395,母公司,,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上櫃,2023,6236,中湛,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6237,驊訊,2.3674,母公司：驊訊電子企業股份有限公司。子公司：驊訊文創科技股份有限公司。子公司：好音樂文創科技股份有限公司。,,179.5957,母公司：驊訊電子企業股份有限公司。子公司：驊訊文創科技股份有限公司。子公司：好音樂文創科技股份有限公司。,,0.0,,,417.639,,0,無漂綠跡象,高風險,正常
上櫃,2023,6240,松崗,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6241,易通展,4.8832,僅母公司,,28.3064,僅母公司,,2721.837,僅母公司,,0.0517,,0,無漂綠跡象,高風險,正常
上櫃,2023,6242,立康,32.2159,包含合併財務報表之母子公司,,512.7502,包含合併財務報表之母子公司,,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上櫃,2023,6244,茂迪,1489.0077,茂迪台灣南科廠區,,21323.6694,茂迪台灣南科廠區,,0.0,,,5.1832,,0,無漂綠跡象,高風險,正常
上櫃,2023,6245,立端,7.181,僅母公司,僅母公司,2593.4708,僅母公司,僅母公司,1083.1718,僅母公司,僅母公司,0.41,,0,無漂綠跡象,高風險,正常
上櫃,2023,6246,臺龍,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6248,沛波,147.6227,僅母公司,僅母公司,979.8894,僅母公司,僅母公司,0.0,,,0.1441,,0,無漂綠跡象,高風險,正常
上櫃,2023,6259,百徽,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6261,久元,192.2855,僅母公司,僅母公司,20836.5491,僅母公司,僅母公司,4167.8891,僅母公司,僅母公司,566.7002,,0,無漂綠跡象,高風險,正常
上櫃,2023,6263,普萊德,45.42,母公司,母公司(新北市新店區民權路96號5樓-11樓、2樓、96號B1與98號B1與100號B1),277.97,母公司,母公司(新北市新店區民權路96號5樓-11樓、2樓、96號B1與98號B1與100號B1),514.44,母公司,母公司(新北市新店區民權路96號5樓-11樓、2樓、96號B1與98號B1與100號B1),0.1753,,0,無漂綠跡象,高風險,正常
上櫃,2023,6264,富裔,0.0,未確信,未確信,0.0,未確信,未確信,0.0,未確信,未確信,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6265,方土昶,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上櫃,2023,6266,泰詠,170.3374,泰詠電子股份有限公司(新竹、上海、蘇州廠),,3278.2828,泰詠電子股份有限公司(新竹、上海、蘇州廠),,765.4043,泰詠電子股份有限公司(新竹、上海、蘇州廠),,0.0,,0,無漂綠跡象,高風險,正常
上櫃,2023,6270,倍微,0.0,,,56.113,僅母公司統計外購電度數換算溫室氣體排放量,,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上櫃,2023,6274,台燿,20076.9607,母公司,母公司,25476.6391,母公司,母公司,59791.4568,母公司,母公司,6.024,,0,無漂綠跡象,高風險,正常
上櫃,2023,6275,元山,41.237,僅母公司,,715.565,僅母公司,,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上櫃,2023,6276,安鈦克,0.0,0,,24.2,母公司,,0.0,,,0.0366,,0,無漂綠跡象,高風險,正常
上櫃,2023,6279,胡連,816.6919,涵蓋合併財務報表之母子公司,,19088.9644,涵蓋合併財務報表之母子公司,,47758.4584,涵蓋胡連集團各營運據點的數據,,9.2301,,0,無漂綠跡象,高風險,正常
上櫃,2023,6284,佳邦,1206.26,佳邦科技及子公司(禾邦電子(蘇州)/禾邦電子(中國)/湖南弘電)111年數據,佳邦科技及子公司(禾邦電子(蘇州)/禾邦電子(中國)/湖南弘電)111年數據,24853.69,佳邦科技及子公司(禾邦電子(蘇州)/禾邦電子(中國)/湖南弘電)111年數據,佳邦科技及子公司(禾邦電子(蘇州)/禾邦電子(中國)/湖南弘電)111年數據,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上櫃,2023,6287,元隆,47601.8448,母公司(新竹市東區研發二路14、16、18、20號),新竹市東區研發二路14、16、18、20號,21441.0648,母公司(新竹市東區研發二路14、16、18、20號),新竹市東區研發二路14、16、18、20號,0.0,,,69.9091,,0,無漂綠跡象,高風險,正常
上櫃,2023,6290,良維,249.92,子公司-良穎電子(深圳)有限公司,,19875.12,子公司-良穎電子(深圳)有限公司,,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
