市場別,年份,公司代號,公司名稱,董事席次,獨立董事席次,女性董事席次,女性董事比例,董事會出席率,董事進修比率,網絡中心性,風險等級,漂綠標籤,異常標籤
上市,2023,3004,豐達科,9.0,4.0,0.963,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,3005,神基,10.0,4.0,0.9,1.0,1.0,0.1,0.0005330490405117271,中風險,正常,正常
上市,2023,3006,晶豪科,9.0,4.0,0.9722,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,3008,大立光,9.0,3.0,0.9556,0.3333,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,3010,華立,8.0,4.0,0.9364,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,3011,今皓,4.0,2.0,0.9747,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,異常
上市,2023,3013,晟銘電,7.0,3.0,0.8163,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上市,2023,3014,聯陽,7.0,7.0,1.0,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上市,2023,3015,全漢,11.0,4.0,1.0,1.0,1.0,0.0909,0.0005330490405117271,中風險,正常,正常
上市,2023,3016,嘉晶,9.0,3.0,0.9556,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,3017,奇鋐,13.0,4.0,1.0,0.6923,1.0,0.0769,0.0005330490405117271,中風險,正常,異常
上市,2023,3018,隆銘綠能,7.0,3.0,0.7413,0.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上市,2023,3019,亞光,7.0,3.0,1.0,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,3021,鴻名,9.0,3.0,0.9556,1.0,3.0,0.3333,0.0005330490405117271,中風險,正常,正常
上市,2023,3022,威強電,7.0,3.0,1.0,1.0,1.0,0.14,0.0005330490405117271,低風險,正常,正常
上市,2023,3023,信邦,11.0,3.0,0.91,1.0,1.0,0.09,0.0005330490405117271,中風險,正常,正常
上市,2023,3024,憶聲,11.0,3.0,0.9481,0.4545,3.0,0.2727,0.0005330490405117271,中風險,正常,正常
上市,2023,3025,星通,8.0,4.0,1.0,0.0,2.0,0.25,0.0005330490405117271,中風險,正常,正常
上市,2023,3026,禾伸堂,9.0,4.0,0.963,0.5556,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,3027,盛達,9.0,4.0,0.94,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,3028,增你強,10.0,4.0,0.9231,1.0,1.0,0.1,0.0005330490405117271,中風險,正常,正常
上市,2023,3029,零壹,7.0,3.0,0.9697,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上市,2023,3030,德律,9.0,4.0,0.98,1.0,1.0,0.11,0.0005330490405117271,中風險,正常,正常
上市,2023,3031,佰鴻,9.0,4.0,0.97,1.0,3.0,0.3333,0.0005330490405117271,中風險,正常,正常
上市,2023,3032,偉訓,10.0,4.0,0.9792,1.0,3.0,0.3,0.0005330490405117271,中風險,正常,正常
上市,2023,3033,威健,7.0,3.0,0.9365,1.0,1.0,0.1428,0.0005330490405117271,低風險,正常,正常
上市,2023,3034,聯詠,8.0,3.0,0.975,1.0,1.0,0.125,0.0005330490405117271,中風險,正常,正常
上市,2023,3035,智原,9.0,3.0,1.0,1.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上市,2023,3036,文曄,8.0,4.0,0.9391,1.0,3.0,0.375,0.0005330490405117271,中風險,正常,正常
上市,2023,3037,欣興,9.0,3.0,0.98,1.0,1.0,0.11,0.0005330490405117271,中風險,正常,正常
上市,2023,3038,全台,9.0,3.0,1.0,0.4444,3.0,0.3333,0.0005330490405117271,中風險,正常,正常
上市,2023,3040,遠見,7.0,3.0,1.0,1.0,1.0,0.143,0.0005330490405117271,低風險,正常,正常
上市,2023,3041,揚智,3.0,2.0,1.0,0.33,1.0,0.33,0.0005330490405117271,低風險,正常,異常
上市,2023,3042,晶技,11.0,4.0,1.0,1.0,2.0,0.1818,0.0005330490405117271,中風險,正常,正常
上市,2023,3043,科風,7.0,4.0,0.88,1.0,2.0,0.29,0.0005330490405117271,低風險,正常,正常
上市,2023,3044,健鼎,9.0,3.0,0.9722,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,3045,台灣大,9.0,5.0,0.9524,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,3046,建碁,7.0,4.0,0.9762,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,3047,訊舟,11.0,4.0,0.987,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,3048,益登,9.0,3.0,0.9658,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,3049,精金,8.0,4.0,0.75,1.0,1.0,0.125,0.0005330490405117271,中風險,正常,正常
上市,2023,3050,鈺德,7.0,3.0,0.9714,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上市,2023,3051,力特,12.0,4.0,0.8616,1.0,2.0,0.1666,0.0005330490405117271,中風險,正常,正常
上市,2023,3052,夆典,8.0,4.0,1.0,1.0,2.0,0.25,0.0005330490405117271,中風險,正常,正常
上市,2023,3054,立萬利,9.0,4.0,0.97,1.0,3.0,0.3333,0.0005330490405117271,中風險,正常,正常
上市,2023,3055,蔚華科,7.0,3.0,0.9464,1.0,4.0,0.5714,0.0005330490405117271,低風險,正常,正常
上市,2023,3056,富華新,8.0,3.0,0.9464,1.0,3.0,0.375,0.0005330490405117271,中風險,正常,正常
上市,2023,3057,喬鼎,7.0,4.0,0.9394,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,3058,立德,9.0,4.0,0.8654,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,3059,華晶科,7.0,3.0,1.0,1.0,3.0,0.43,0.0005330490405117271,低風險,正常,正常
上市,2023,3060,銘異,7.0,4.0,0.9286,0.2857,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,3062,建漢,6.0,4.0,0.9333,1.0,1.0,0.3333,0.0005330490405117271,低風險,正常,正常
上市,2023,3090,日電貿,11.0,4.0,0.9762,1.0,3.0,0.2727,0.0005330490405117271,中風險,正常,正常
上市,2023,3092,鴻碩,7.0,3.0,0.9714,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2023,3094,聯傑,7.0,3.0,1.0,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,3130,一零四,7.0,3.0,0.8571,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,3138,耀登,9.0,4.0,0.9815,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,3149,正達,7.0,4.0,0.9574,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2023,3150,鈺寶-創,9.0,3.0,0.9714,1.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上市,2023,3164,景岳,9.0,4.0,0.8611,0.85,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,3167,大量,9.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,3168,眾福科,9.0,3.0,0.9508,1.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上市,2023,3189,景碩,9.0,3.0,0.9778,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,3209,全科,7.0,3.0,0.9,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2023,3229,晟鈦,9.0,3.0,0.9615,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,3231,緯創,9.0,5.0,0.94,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,3257,虹冠電,4.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,異常
上市,2023,3266,昇陽,6.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2023,3296,勝德,9.0,4.0,0.9705,1.0,4.0,0.4444,0.0005330490405117271,中風險,正常,正常
上市,2023,3305,昇貿,9.0,4.0,0.9778,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,3308,聯德,7.0,3.0,1.0,0.7143,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上市,2023,3311,閎暉,7.0,3.0,0.8,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,3312,弘憶股,9.0,4.0,1.0,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,3321,同泰,7.0,3.0,0.9524,0.8571,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,3338,泰碩,7.0,4.0,1.0,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,3346,麗清,9.0,4.0,1.0,1.0,3.0,0.33,0.0005330490405117271,中風險,正常,正常
上市,2023,3356,奇偶,7.0,3.0,0.9841,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上市,2023,3376,新日興,9.0,3.0,0.9815,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,3380,明泰,8.0,4.0,0.98,1.0,2.0,0.25,0.0005330490405117271,中風險,正常,正常
上市,2023,3406,玉晶光,9.0,9.0,1.0,0.2222,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,3413,京鼎,7.0,4.0,0.9643,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上市,2023,3416,融程電,9.0,3.0,0.9815,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,3419,譁裕,10.0,3.0,0.9857,1.0,1.0,0.1,0.0005330490405117271,中風險,正常,正常
上市,2023,3432,台端,7.0,3.0,1.0,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上市,2023,3437,榮創,7.0,4.0,0.9524,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,3443,創意,9.0,5.0,0.93,1.0,1.0,0.11,0.0005330490405117271,中風險,正常,正常
上市,2023,3447,展達,7.0,3.0,1.0,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,3450,聯鈞,7.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2023,3454,晶睿,9.0,3.0,1.0,1.0,1.0,0.11,0.0005330490405117271,中風險,正常,正常
上市,2023,3481,群創,9.0,5.0,0.9722,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,3494,誠研,7.0,3.0,0.008,0.01,1.0,0.0014,0.0005330490405117271,低風險,正常,正常
上市,2023,3501,維熹,9.0,4.0,1.0,1.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上市,2023,3504,揚明光,7.0,3.0,1.0,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上市,2023,3515,華擎,7.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2023,3518,柏騰,8.0,3.0,0.8148,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,3528,安馳,8.0,4.0,0.9778,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,3530,晶相光,7.0,4.0,0.9714,0.98,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上市,2023,3532,台勝科,10.0,3.0,0.97,1.0,1.0,0.1,0.0005330490405117271,中風險,正常,正常
上市,2023,3533,嘉澤,7.0,3.0,0.898,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上市,2023,3535,晶彩科,9.0,4.0,1.0,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,3543,州巧,9.0,4.0,0.963,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,3545,敦泰,8.0,4.0,0.9464,1.0,1.0,0.125,0.0005330490405117271,中風險,正常,正常
上市,2023,3550,聯穎,7.0,3.0,1.0,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,3557,嘉威,6.0,2.0,0.9808,1.0,1.0,0.1667,0.0005330490405117271,低風險,正常,正常
上市,2023,3563,牧德,9.0,3.0,0.97,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,3576,聯合再生,11.0,3.0,0.9394,0.8182,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,3583,辛耘,9.0,3.0,0.8889,0.7778,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上市,2023,3588,通嘉,7.0,4.0,0.98,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2023,3591,艾笛森,9.0,4.0,0.9683,1.0,2.0,0.22,0.0005330490405117271,中風險,正常,正常
上市,2023,3592,瑞鼎,7.0,3.0,0.9762,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,3593,力銘,10.0,4.0,0.9074,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,3596,智易,9.0,3.0,0.8667,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,3605,宏致,7.0,3.0,1.0,1.0,1.0,0.1428,0.0005330490405117271,低風險,正常,正常
上市,2023,3607,谷崧,9.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,3617,碩天,7.0,3.0,0.9464,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上市,2023,3622,洋華,9.0,3.0,0.9444,1.0,3.0,0.3333,0.0005330490405117271,中風險,正常,正常
上市,2023,3645,達邁,9.0,3.0,0.9778,1.0,4.0,0.4444,0.0005330490405117271,中風險,正常,正常
上市,2023,3652,精聯,11.0,4.0,0.92,1.0,1.0,0.0009,0.0005330490405117271,中風險,正常,正常
上市,2023,3653,健策,11.0,3.0,0.8182,0.2727,1.0,0.0909,0.0005330490405117271,中風險,正常,正常
上市,2023,3661,世芯-KY,7.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2023,3665,貿聯-KY,7.0,3.0,1.0,1.0,1.0,0.1428,0.0005330490405117271,低風險,正常,正常
上市,2023,3669,圓展,8.0,4.0,1.0,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,3673,TPK-KY,9.0,3.0,0.9815,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,3679,新至陞,9.0,3.0,0.963,1.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上市,2023,3686,達能,5.0,3.0,0.9116,1.0,2.0,0.4,0.0005330490405117271,低風險,正常,正常
上市,2023,3694,海華,7.0,3.0,0.9429,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,3701,大眾控,8.0,4.0,0.913,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,3702,大聯大,9.0,4.0,0.9685,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,3703,欣陸,7.0,3.0,1.0,1.0,3.0,0.43,0.0005330490405117271,低風險,正常,正常
上市,2023,3704,合勤控,8.0,2.0,0.9412,1.0,1.0,0.125,0.0005330490405117271,中風險,正常,正常
上市,2023,3705,永信,9.0,3.0,0.9841,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,3706,神達,10.0,3.0,0.96,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,3708,上緯投控,8.0,4.0,0.98,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,3711,日月光投控,13.0,3.0,0.9359,1.0,1.0,0.0769,0.0005330490405117271,中風險,正常,正常
上市,2023,3712,永崴投控,8.0,2.0,1.0,1.0,1.0,0.125,0.0005330490405117271,中風險,正常,正常
上市,2023,3714,富采,9.0,5.0,1.0,1.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上市,2023,3715,定穎投控,7.0,4.0,1.0,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,4104,佳醫,9.0,3.0,0.9556,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,4106,雃博,9.0,5.0,1.0,1.0,1.0,0.11,0.0005330490405117271,中風險,正常,正常
上市,2023,4108,懷特,12.0,4.0,0.9516,0.3846,2.0,0.1667,0.0005330490405117271,中風險,正常,正常
上市,2023,4119,旭富,7.0,3.0,0.9592,1.0,1.0,0.1428,0.0005330490405117271,低風險,正常,正常
上市,2023,4133,亞諾法,7.0,3.0,0.88,1.0,3.0,0.43,0.0005330490405117271,低風險,正常,正常
上市,2023,4137,麗豐-KY,8.0,4.0,0.9184,1.0,4.0,0.5714,0.0005330490405117271,中風險,正常,正常
上市,2023,4142,國光生,11.0,3.0,0.8545,0.1818,2.0,0.1818,0.0005330490405117271,中風險,正常,正常
上市,2023,4148,全宇生技-KY,9.0,4.0,1.0,1.0,4.0,0.4444,0.0005330490405117271,中風險,正常,正常
上市,2023,4155,訊映,3.0,4.0,0.93,1.0,4.0,0.57,0.0005330490405117271,低風險,正常,異常
上市,2023,4164,承業醫,7.0,3.0,1.0,1.0,1.0,0.0014,0.0005330490405117271,低風險,正常,正常
上市,2023,4190,佐登-KY,10.0,4.0,1.0,1.0,1.0,0.1,0.0005330490405117271,中風險,正常,正常
上市,2023,4306,炎洲,7.0,3.0,1.0,0.5714,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,4414,如興,8.0,3.0,0.9792,0.875,2.0,0.25,0.0005330490405117271,中風險,正常,正常
上市,2023,4426,利勤,6.0,3.0,0.82,1.0,1.0,0.16,0.0005330490405117271,低風險,正常,正常
上市,2023,4438,廣越,7.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2023,4439,冠星-KY,7.0,3.0,0.9429,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2023,4440,宜新實業,9.0,4.0,1.0,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,4526,東台,13.0,4.0,0.9868,1.0,1.0,0.0769,0.0005330490405117271,中風險,正常,異常
上市,2023,4532,瑞智,9.0,3.0,0.8116,0.8889,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,4536,拓凱,10.0,4.0,0.9833,1.0,1.0,0.1,0.0005330490405117271,中風險,正常,正常
上市,2023,4540,全球傳動,7.0,3.0,0.9714,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2023,4545,銘鈺,7.0,3.0,0.9524,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2023,4551,智伸科,8.0,4.0,0.92,0.62,2.0,0.25,0.0005330490405117271,中風險,正常,正常
上市,2023,4552,力達-KY,7.0,3.0,0.93,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,4555,氣立,7.0,4.0,1.0,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2023,4557,永新-KY,9.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,4560,強信-KY,7.0,4.0,0.9429,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,4562,穎漢,9.0,4.0,1.0,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,4564,元翎,9.0,4.0,0.963,1.0,3.0,0.3333,0.0005330490405117271,中風險,正常,正常
上市,2023,4566,時碩工業,7.0,4.0,1.0,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上市,2023,4569,六方科-KY,9.0,3.0,0.9444,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,4571,鈞興-KY,7.0,3.0,0.95,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2023,4572,駐龍,7.0,3.0,0.9762,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上市,2023,4576,大銀微系統,9.0,3.0,0.9778,1.0,1.0,0.11,0.0005330490405117271,中風險,正常,正常
上市,2023,4581,光隆精密-KY,8.0,3.0,1.0,1.0,2.0,0.25,0.0005330490405117271,中風險,正常,正常
上市,2023,4583,台灣精銳,7.0,3.0,0.9714,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,4588,玖鼎電力,10.0,4.0,0.9558,1.0,1.0,0.1,0.0005330490405117271,中風險,正常,正常
上市,2023,4720,德淵,11.0,4.0,0.95,1.0,1.0,0.0909,0.0005330490405117271,中風險,正常,正常
上市,2023,4722,國精化,9.0,3.0,0.98,0.5556,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,4736,泰博,7.0,4.0,0.875,0.8571,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2023,4737,華廣,9.0,4.0,0.9773,1.0,3.0,0.3333,0.0005330490405117271,中風險,正常,正常
上市,2023,4739,康普,9.0,4.0,0.9861,1.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上市,2023,4746,台耀,9.0,4.0,1.0,1.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上市,2023,4755,三福化,9.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,4763,材料-KY,8.0,4.0,1.0,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,4764,雙鍵,7.0,3.0,0.9762,0.8571,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,4766,南寶,7.0,3.0,0.9796,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,4770,上品,10.0,4.0,1.0,1.0,1.0,0.1,0.0005330490405117271,中風險,正常,正常
上市,2023,4771,望隼,7.0,3.0,0.9462,1.0,2.0,0.0029,0.0005330490405117271,低風險,正常,正常
上市,2023,4807,日成-KY,7.0,3.0,1.0,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,4904,遠傳,11.0,3.0,0.9773,1.0,1.0,0.0909,0.0005330490405117271,中風險,正常,正常
上市,2023,4906,正文,9.0,3.0,0.963,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,4912,聯德控股-KY,9.0,5.0,0.9365,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,4915,致伸,9.0,5.0,0.9855,1.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上市,2023,4916,事欣科,7.0,3.0,0.9636,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上市,2023,4919,新唐,11.0,4.0,1.0,1.0,1.0,0.0909,0.0005330490405117271,中風險,正常,正常
上市,2023,4927,泰鼎-KY,11.0,4.0,0.985,1.0,1.0,0.0909,0.0005330490405117271,中風險,正常,正常
上市,2023,4930,燦星網,5.0,3.0,0.9667,1.0,1.0,0.2,0.0005330490405117271,低風險,正常,正常
上市,2023,4934,太極,7.0,3.0,0.9286,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上市,2023,4935,茂林-KY,7.0,3.0,0.9592,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,4938,和碩,12.0,3.0,0.9259,1.0,1.0,0.0833,0.0005330490405117271,中風險,正常,正常
上市,2023,4942,嘉彰,9.0,4.0,0.984,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,4943,康控-KY,7.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2023,4949,有成精密,9.0,4.0,0.9722,1.0,5.0,0.5556,0.0005330490405117271,中風險,正常,正常
上市,2023,4952,凌通,7.0,3.0,1.0,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,4956,光鋐,10.0,4.0,0.9211,0.5,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,4958,臻鼎-KY,7.0,4.0,1.0,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2023,4960,誠美材,8.0,3.0,0.8889,1.0,1.0,0.125,0.0005330490405117271,中風險,正常,正常
上市,2023,4961,天鈺,6.0,4.0,0.974,1.0,3.0,0.5,0.0005330490405117271,低風險,正常,正常
上市,2023,4967,十銓,7.0,3.0,0.9429,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上市,2023,4968,立積,9.0,4.0,0.98,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,4976,佳凌,9.0,3.0,0.9778,0.95,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上市,2023,4977,眾達-KY,7.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2023,4989,榮科,7.0,3.0,0.98,1.0,1.0,0.0011,0.0005330490405117271,低風險,正常,正常
上市,2023,4994,傳奇,6.0,4.0,0.9412,1.0,1.0,0.1667,0.0005330490405117271,低風險,正常,正常
上市,2023,4999,鑫禾,9.0,4.0,0.9167,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,5007,三星,9.0,3.0,1.0,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上市,2023,5203,訊連,7.0,3.0,0.9524,1.0,1.0,0.1428,0.0005330490405117271,低風險,正常,正常
