市場別,報告年度,公司代號,公司名稱,再生能源使用率,資料範圍,驗證狀態,網絡中心性,漂綠標籤,風險等級,異常標籤
上市,2021,2233,宇隆,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2236,百達-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2239,英利-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2241,艾姆勒,0.0,母公司,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2243,宏旭-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2247,汎德永業,0.0,nan,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2021,2250,IKKA-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2301,光寶科,20.0,"包含母公司與合併財報之部分子公司、光寶科技股份有限公司、光林智能科技股份有限公司、光寶電子(天津)有限公司、光寶網絡通訊(東莞)有限公司、光寶光電(常州)有限公司、光寶科技(常州)有限公司、光寶電子(東莞)有限公司、旭麗電子(東莞)有限公司、惠州市力信電子有限公司、光寶電子(廣州)有限公司、建興光電科技(北海)有限公司、敦揚(廣州)汽車電子有限公司、LITE-ON VIETNAM CO., LTD.、Lite-On Electronics (Thailand) Co., Ltd.、LITE-ON POWER ELECTRONIC INDIA PRIVATE LIMITED",ISO 9001,0.003218020917135961,可能漂綠,低風險,正常
上市,2021,2302,麗正,0.0,母子公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2303,聯電,0.08,僅母公司(含新加坡分公司),ISO 14001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2021,2305,全友,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2308,台達電,55.29,母公司及關係企業之全球據點,ISO 9001,0.0012067578439259854,可能漂綠,低風險,正常
上市,2021,2312,金寶,0.0,母公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2313,華通,0.0,nan,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2021,2314,台揚,0.0,母公司,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2021,2316,楠梓電,0.0,nan,ISO 9001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2021,2317,鴻海,5.17,依2021年永續報告書邊界,ISO 9001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2021,2321,東訊,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2323,中環,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2324,仁寶,42.61,母公司、仁寶(越南)、仁寶電腦(重慶)、仁寶電腦(成都)及仁寶視訊電子(昆山)、仁寶電子科技(昆山)、仁寶資訊工業(昆山)、仁寶信息技術(昆山)、仁寶數碼科技（昆山）、吉寶通訊（南京）、重慶翊寶智慧電子裝置及Compalead Eletr&#244;nica do Brasil Ind&#250;stria e Com&#233;rcio,ISO 9001,0.0008045052292839903,可能漂綠,低風險,正常
上市,2021,2327,國巨,0.0,母公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2328,廣宇,0.0,nan,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2021,2329,華泰,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2330,台積電,9.2,台灣廠區及子公司,ISO 9001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2021,2331,精英,0.0001,"精英電腦股份有限公司企業總部智慧大樓太陽能車棚；2021年因太陽能板故障待料, 僅發電3度. 於2022/2/23 修復逆變器開始發電.",ISO 14001,0.0016090104585679806,無漂綠跡象,低風險,正常
上市,2021,2332,友訊,0.0,nan,ISO 14001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2021,2337,旺宏,0.0,僅母公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2338,光罩,0.0,僅母公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2340,台亞,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2342,茂矽,0.0284,僅母公司,Unknown,0.00040225261464199515,無漂綠跡象,高風險,正常
上市,2021,2344,華邦電,0.0,母公司,ISO 9001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2021,2345,智邦,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2347,聯強,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2348,海悅,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2349,錸德,0.63,僅母公司,Unknown,0.00040225261464199515,無漂綠跡象,高風險,正常
上市,2021,2351,順德,0.05,母公司,ISO 9001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2021,2352,佳世達,0.08,佳世達台灣廠區,ISO 9001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2021,2353,宏碁,45.0,含合併財務報表之母子公司,ISO 9001,0.00040225261464199515,可能漂綠,低風險,正常
上市,2021,2354,鴻準,0.0,nan,ISO 9001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2021,2355,敬鵬,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2356,英業達,8.99,"英業達股份有限公司Inventec Corporation、(士林廠 Shilin site(IET)、桃園廠 Taoyuan site(TAO)、桃園廠 Taoyuan site(ITO))、英業達(重慶)有限公司Inventec (Chongqing) Corporation (ICC)、 英業達科技有限公司Inventec (Pudong) Technology Corporation (IPT)、 上海順詮科技有限公司SQ Technology (Shanghai) Corporation (SQT)、 Inventec (Czech) S.R.O. (ICZ)、 IEC Technologies, S . de R. L. de C. V. (IMX)",ISO 9001,0.0020112630732099755,無漂綠跡象,低風險,正常
上市,2021,2357,華碩,0.138,華碩全台辦公室(皇家除外),ISO 9001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2021,2359,所羅門,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2360,致茂,0.3853,致茂A7廠營運總部,Unknown,0.0012067578439259854,無漂綠跡象,高風險,正常
上市,2021,2362,藍天,0.8248,母公司,Unknown,0.0012067578439259854,無漂綠跡象,高風險,正常
上市,2021,2363,矽統,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2364,倫飛,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2365,昆盈,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2367,燿華,0.0,nan,ISO 9001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2021,2368,金像電,0.0,nan,ISO 9001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2021,2369,菱生,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2371,大同,0.0,母公司,ISO 9001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2021,2373,震旦行,0.0,僅母公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2374,佳能,0.0,nan,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2021,2375,凱美,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2376,技嘉,0.0,nan,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2021,2377,微星,0.0,nan,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2021,2379,瑞昱,0.0,僅包含瑞昱新竹營運總部,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2380,虹光,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2382,廣達,0.0,nan,ISO 9001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2021,2383,台光電,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2385,群光,12.4774,群光電子(含海外各廠區，不含子公司),ISO 9001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2021,2387,精元,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2388,威盛,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2390,云辰,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2392,正崴,0.0,nan,ISO 9001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2021,2393,億光,0.0,台灣,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2021,2395,研華,4.5,研華台灣林口廠太陽能面板發電佔總用總電量4.5%,ISO 14001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2021,2397,友通,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2399,映泰,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2401,凌陽,0.0,nan,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2021,2402,毅嘉,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2404,漢唐,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2405,輔信,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2406,國碩,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2408,南亞科,0.3,母公司,ISO 9001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2021,2409,友達,0.1022,全球營運據點,ISO 9001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2021,2412,中華電,6.08,資料涵蓋中華電信總公司、各地營運處、及分公司等組織邊界範圍,ISO 14001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2021,2413,環科,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2414,精技,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2415,錩新,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2417,圓剛,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2419,仲琦,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2420,新巨,0.0,無,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2421,建準,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2423,固緯,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2424,隴華,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2425,承啟,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2426,鼎元,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2427,三商電,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2428,興勤,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2429,銘旺科,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2430,燦坤,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2431,聯昌,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2433,互盛電,0.0,僅母公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2434,統懋,65.97,母公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2436,偉詮電,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2438,翔耀,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2439,美律,6.98,母公司與部分合併財務報表之子公司,ISO 14001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2021,2440,太空梭,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2441,超豐,0.0,超豐電子股份有限公司營運範圍,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2021,2442,新美齊,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2444,兆勁,0.0,僅母公司,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2021,2449,京元電子,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2450,神腦,0.0,nan,ISO 14001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2021,2451,創見,0.0,僅母公司,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2453,凌群,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2454,聯發科,0.0,僅母公司,ISO 9001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2021,2455,全新,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2457,飛宏,0.1,合併財務報表之母子公司,Unknown,0.0016090104585679806,無漂綠跡象,高風險,正常
上市,2021,2458,義隆,0.0,義隆電子、義隆香港、義晶、義碩、義傳,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2459,敦吉,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2460,建通,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2461,光群雷,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2462,良得電,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2464,盟立,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2465,麗臺,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2466,冠西電,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2467,志聖,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2468,華經,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2471,資通,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2472,立隆電,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2474,可成,0.0,僅母公司台南廠區,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2476,鉅祥,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2477,美隆電,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2478,大毅,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2480,敦陽科,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2481,強茂,0.34,岡山廠,Unknown,0.00040225261464199515,無漂綠跡象,高風險,正常
上市,2021,2482,連宇,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2483,百容,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2484,希華,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2485,兆赫,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2486,一詮,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2488,漢平,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2489,瑞軒,6.6,"1.分母範疇:母公司(含總公司/越南廠)及子公司(蘇州樂軒科技有限公司)能源耗用量共128,030GJ、2.分子範疇:蘇州樂軒科技有限公司太陽能發電度數2,362,941度，轉換熱值相當於8,503GJ、 3.能源熱值轉換係參考能源局「 2018 年能源統計手冊 能源產品單位熱值表」公告之數值計算。",ISO 9001,0.0028157683024939663,無漂綠跡象,低風險,正常
上市,2021,2491,吉祥全,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2492,華新科,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2493,揚博,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2495,普安,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2496,卓越,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2497,怡利電,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2498,宏達電,0.15,範圍以HTC台灣區域為主，涵蓋所有HTC在台灣執行營運的母子公司組織範疇,ISO 14001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2021,2501,國建,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2504,國產,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2505,國揚,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2506,太設,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2509,全坤建,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2511,太子,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2514,龍邦,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2515,中工,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2516,新建,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2520,冠德,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,2524,京城,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2527,宏璟,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2528,皇普,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2530,華建,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2534,宏盛,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2535,達欣工,0.0,無,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2021,2536,宏普,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2537,聯上發,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2538,基泰,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2539,櫻花建,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,2540,愛山林,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
